latitude,longitude
48.990896,-122.73452
47.680955,-122.131195
47.68087,-122.131201
47.68087,-122.13111
47.680948,-122.131107
47.946289,-117.478181
47.158003,-122.447758
47.9464428671399,-117.477190072144
47.190085,-122.459745
47.20656,-122.2923
48.21554,-122.47892
47.53083,-122.26949
47.23963,-122.52809
47.64745,-122.1393
47.6491,-122.13828
47.04722,-122.79602
47.64902,-122.13332
47.53893,-122.29026
47.7005705,-122.3249883
47.3110776,-122.579926
47.4033894,-122.2530966
48.861262,-122.584006
47.62059,-122.336423
47.620647,-122.336378
47.620681,-122.336432
47.620723,-122.336356
47.620727,-122.33641
47.620594,-122.336382
47.545879,-122.059876
47.545883,-122.059922
47.545838,-122.059705
47.545837,-122.059734
47.7654199,-122.3466235
47.0792442386166,-122.7508667500333
47.648715,-122.342289
47.468408,-122.626116
47.227231,-122.4347672
47.619075,-122.359573
47.75524,-117.397609
46.200106,-119.224826
47.16630280461342,-122.1348880923564
47.594398,-122.629171
47.594404,-122.628874
47.204738,-121.986183
47.204703,-121.986153
47.6698543,-122.3741798
48.02211372129016,-122.1119879867519
47.558312,-122.675781
47.699147,-122.334521
47.69921,-122.334525
45.587255,-122.401791
48.509422,-122.337786
47.6824125801042,-117.284190175087
46.373754,-120.339208
48.776536,-122.464138
47.617233,-122.340515
47.61739,-122.340317
47.617339,-122.340254
47.617271,-122.340472
47.617423,-122.34026
47.617368,-122.34021
47.617022,-122.339827
47.617321,-122.340248
47.617311,-122.340362
46.639639,-121.390441
47.7692651,-122.3451881
47.556994,-122.675529
45.685433,-121.905968
47.45808142595968,-122.2378297186017
47.62631,-122.345931
47.627045,-122.364337
47.640795,-122.28028
47.617254,-122.312717
47.547948,-122.354952
47.558312,-122.381373
47.577788,-122.309653
47.560522,-122.288921
47.554301,-122.671935
47.63051298540834,-122.1851489601282
45.62363,-122.67335
46.373778,-120.339185
48.747721,-122.480014
48.747724,-122.480035
47.883444,-122.237482
47.772573,-117.407798
47.772644,-117.408384
47.1986779,-121.987582
47.772588,-117.407756
47.772549,-117.407441
47.772736,-117.408459
47.772553,-117.40731
47.3059473,-122.2273587
47.61997513268869,-122.3146765024578
47.61793513553478,-122.1963952886289
47.59992896,-117.3692093
47.77628778,-117.5470278
47.82338711,-117.2974777
46.729828,-117.17454
47.200288,-122.302864
48.755343,-122.479957
47.931604,-122.219555
47.6573085290009,-117.2919439880731
46.801303,-123.015145
46.97646149,-123.8098779
48.75415016,-122.4634988
47.714998,-117.435898
47.20022,-122.302876
47.200286,-122.302854
47.200264,-122.302865
47.616311,-122.352152
48.718918,-122.514109
47.62784124342821,-122.1685884795187
46.64480516380948,-120.5315509815076
47.616681,-122.338849
47.622845,-122.336749
47.622852,-122.336726
47.622842,-122.336819
47.622837,-122.336739
47.622852,-122.336741
47.622852,-122.336739
47.622866,-122.336696
47.622846,-122.336704
47.622823,-122.336677
47.622744,-122.33662
47.15536075,-122.2806456
47.45529974,-122.23893
47.45636784,-122.2389598
47.69810366854399,-122.1090289601253
47.046383,-122.763027
48.3617433,-120.1201649
47.6779,-122.19888
47.677902,-122.198875
47.677901,-122.198886
47.677911,-122.19888
47.677896,-122.19888
47.620432,-122.336283
47.620424,-122.336299
47.612201,-122.345015
47.621533,-122.336347
47.621552,-122.336279
47.621546,-122.336345
47.621539,-122.336329
47.62155,-122.336344
47.651327,-117.377741
47.681368,-122.324733
47.893871,-122.253147
47.62529,-117.542177
47.621112,-117.550248
47.624993,-117.537201
47.742599,-122.350194
47.742649,-122.350367
47.742615,-122.350315
47.742601,-122.350479
47.755773,-122.34374
47.221444,-122.465796
47.07006413524532,-122.788418532914
47.80142209645946,-122.2033897597667
47.621538,-122.337002
47.616081,-122.339874
47.616105,-122.339962
47.615845,-122.340195
47.615857,-122.340172
47.615824,-122.340175
47.616138,-122.34008
47.61603,-122.340176
47.615827,-122.340219
47.616118,-122.340155
47.615979,-122.340345
47.6161,-122.339909
47.616104,-122.339857
47.616108,-122.339884
47.616198,-122.340016
47.616115,-122.339868
47.615946,-122.340205
47.615958,-122.340307
47.616179,-122.339974
47.616093,-122.339944
47.616105,-122.339872
47.616947,-122.340723
47.616563,-122.340892
47.617012,-122.340637
47.616956,-122.34076
47.617055,-122.340658
47.658951,-122.693641
47.17505551135552,-122.5118623194295
47.18743025667861,-122.5090439617586
47.1868219485327,-122.5091005059338
47.18678389995137,-122.5095541329236
48.747646,-122.485319
47.18424724953267,-122.245173189107
47.620174,-122.190549
47.60212,-122.323113
47.602114,-122.323138
47.602106,-122.323129
45.624901,-122.679019
47.5855321922408,-122.3220137897597
48.766814,-122.500185
48.756527,-122.480326
48.09885,-122.17922
47.386527,-122.186294
47.490839,-121.796397
47.66467518203215,-117.3892934617239
47.759665,-122.250898
47.546429,-122.616032
47.584532,-122.30868
47.612222,-122.34511
47.05013074435453,-122.9017155617685
47.765325,-122.654988
47.764643,-122.654757
47.765383,-122.654752
47.764899,-122.654779
47.764366,-122.654754
47.764735,-122.654757
47.764274,-122.654719
46.97737,-120.54253
47.20868,-124.20319
46.05314,-118.354114
47.5627154,-122.3852736
48.771898,-122.448786
48.771892,-122.448653
48.772057,-122.448701
47.623958,-122.336996
47.624145,-122.33669
47.624153,-122.336686
45.78079337,-122.5315899
47.672252,-122.199542
47.079897,-122.337001
47.76178,-122.132387
47.764454,-122.654767
47.610495,-122.199455
47.610483,-122.19951
47.610586,-122.199337
47.610482,-122.199579
47.610477,-122.199538
47.610399,-122.199149
47.7342788,-122.3286267
47.61418,-122.200734
45.630243,-122.663015
47.572114,-122.630995
45.630227,-122.663036
45.629422,-122.663314
46.99819044793039,-120.5497170040834
47.615111,-122.338365
47.6151,-122.338386
47.614992,-122.338277
47.615004,-122.3383
47.3123751,-122.2262719
47.19895082,-122.2963238
45.65040489,-122.6034372
47.39996603,-120.2770656
47.39996603,-120.2770656
46.71003329,-117.2002673
47.614988,-122.338322
47.614982,-122.338297
47.614986,-122.33829
47.615012,-122.33832
47.615014,-122.338291
47.61502,-122.338311
47.614974,-122.338306
47.614997,-122.338314
47.614998,-122.338285
47.615004,-122.338268
47.615003,-122.33833
47.615302,-122.338526
47.615283,-122.338545
47.615331,-122.338553
47.615323,-122.338563
46.573332,-121.704176
47.665432,-117.281203
47.922465,-122.682648
47.620565,-122.359182
47.693887,-122.033002
46.022906,-118.360066
47.599191,-122.331591
47.630012,-122.33959
48.531832,-123.023948
25.916059,-80.159526
47.609191,-122.335342
47.920276,-120.186599
47.633435,-122.131851
46.822423,-119.175393
47.641761,-122.144205
47.595418,-122.311677
47.90431,-122.692844
40.730621,-73.982737
47.550984,-122.057823
47.616799,-122.33398
47.008043,-120.590433
47.58164,-122.320978
47.65003581,-122.37914777
47.58353431,-122.15369832
45.65136197198654,-122.6033635387772
47.457908,-122.249272
47.457906,-122.249162
47.316965,-122.307906
48.747429,-122.457789
47.23374352,-119.86093956
47.420081,-120.295852
47.420094,-120.295851
45.82018,-122.691502
47.03123265756112,-122.9325940320508
47.713552256061,-122.1669711805269
48.14152,-122.1848
47.428213,-117.383833
48.250936,-122.679265
47.082648,-122.781209
47.612506,-122.31537
46.756843,-118.30975
46.203247,-119.012593
47.619604,-122.203243
47.619554,-122.203248
46.552855,-122.277439
46.552796,-122.277471
47.41342000506842,-120.3037559076798
46.741659,-117.149685
47.707247,-122.174855
47.619634,-122.203202
47.61956,-122.203299
48.80207,-122.494629
47.949319,-119.876339
48.730754,-122.503015
48.751517,-122.474771
48.751563,-122.474725
48.751474,-122.474819
48.760133,-122.418868
48.793136,-122.490499
48.793089,-122.490479
46.741681,-117.149685
46.203247,-119.012593
47.255488,-122.46021
48.4713473,-120.1807918
48.4712815,-120.1807949
48.724921,-122.482277
48.724885,-122.48237
48.724936,-122.4822
48.724872,-122.48235
48.724938,-122.482296
48.724937,-122.4822
48.750478,-122.473799
48.751665,-122.473666
48.751638,-122.473717
48.751741,-122.473321
45.630864,-122.64686
45.630861,-122.646921
47.626155,-117.4015
